2026-07-07 00:26:44 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T00:26:44.3922945-05:00
2026-07-07 03:30:40 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T03:30:40.0996348-05:00
2026-07-07 03:30:40 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T03:30:40.1006328-05:00
2026-07-07 03:30:40 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T08:30:40.1968516Z
2026-07-07 04:31:53 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T04:31:53.6341243-05:00
2026-07-07 04:31:53 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T04:31:53.6361219-05:00
2026-07-07 04:31:53 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T04:31:53.6371247-05:00
2026-07-07 04:31:53 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T09:31:53.7485132Z
2026-07-07 05:33:03 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T05:33:03.0188402-05:00
2026-07-07 05:33:03 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T05:33:03.0216727-05:00
2026-07-07 05:33:03 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T05:33:03.0226823-05:00
2026-07-07 05:33:03 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T10:33:03.1204836Z
2026-07-07 06:34:12 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T06:34:12.0016572-05:00
2026-07-07 06:34:12 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T06:34:12.0046584-05:00
2026-07-07 06:34:12 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T06:34:12.0056571-05:00
2026-07-07 06:34:12 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T11:34:12.1156579Z
2026-07-07 07:35:21 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T07:35:21.4274214-05:00
2026-07-07 07:35:21 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T07:35:21.4304217-05:00
2026-07-07 07:35:21 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T07:35:21.4304217-05:00
2026-07-07 07:35:21 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T12:35:21.5234393Z
2026-07-07 08:36:34 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T08:36:34.0991361-05:00
2026-07-07 08:36:34 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T08:36:34.1011364-05:00
2026-07-07 08:36:34 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T08:36:34.1031340-05:00
2026-07-07 08:36:34 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T13:36:34.2060270Z
2026-07-07 09:37:47 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T09:37:47.1933346-05:00
2026-07-07 09:37:47 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T09:37:47.1958526-05:00
2026-07-07 09:37:47 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T09:37:47.1968642-05:00
2026-07-07 09:37:47 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T14:37:47.2954555Z
2026-07-07 10:39:14 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T10:39:14.0726953-05:00
2026-07-07 10:39:14 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T10:39:14.0756958-05:00
2026-07-07 10:39:14 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T10:39:14.0766958-05:00
2026-07-07 10:39:14 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T15:39:14.1937826Z
2026-07-07 11:40:26 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T11:40:26.8626793-05:00
2026-07-07 11:40:26 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T11:40:26.8651974-05:00
2026-07-07 11:40:26 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T11:40:26.8661972-05:00
2026-07-07 11:40:26 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T16:40:26.9743812Z
2026-07-07 12:42:40 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T12:42:40.6914149-05:00
2026-07-07 12:42:40 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T12:42:40.6974179-05:00
2026-07-07 12:42:40 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T12:42:40.6964147-05:00
2026-07-07 12:42:40 | INF | WINDOWS-UPDATE | KB= | Title=PowerShell v7.5.8 (x64) | Status=Skipped | 2026-07-07T12:42:40.6944160-05:00
2026-07-07 12:42:40 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T17:42:40.8060772Z
2026-07-07 12:42:45 | WRN | WINGET | 1.5.9 | Status="Failed" | Error=winget exit code -1978335212:  | 2026-07-07T17:42:45.4651751Z
2026-07-07 12:42:46 | WRN | WINGET | Microsoft.PowerShell | Status="Failed" | Error=winget exit code -1978335090:  | 2026-07-07T17:42:46.7269746Z
2026-07-07 13:44:26 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T13:44:26.4334421-05:00
2026-07-07 13:44:26 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T13:44:26.4354364-05:00
2026-07-07 13:44:26 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T13:44:26.4364363-05:00
2026-07-07 13:44:26 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T18:44:26.5381250Z
2026-07-07 14:45:38 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T14:45:38.0132841-05:00
2026-07-07 14:45:38 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T14:45:38.0152855-05:00
2026-07-07 14:45:38 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T14:45:38.0172844-05:00
2026-07-07 14:45:38 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T19:45:38.1236010Z
2026-07-07 15:46:51 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T15:46:51.5312070-05:00
2026-07-07 15:46:51 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T15:46:51.5332095-05:00
2026-07-07 15:46:51 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T15:46:51.5342082-05:00
2026-07-07 15:46:51 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T20:46:51.6349642Z
2026-07-07 16:48:03 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T16:48:03.1125790-05:00
2026-07-07 16:48:03 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T16:48:03.1145806-05:00
2026-07-07 16:48:03 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T16:48:03.1155825-05:00
2026-07-07 16:48:03 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T21:48:03.2039992Z
2026-07-07 17:49:15 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T17:49:15.7965006-05:00
2026-07-07 17:49:15 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T17:49:15.8004984-05:00
2026-07-07 17:49:15 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T17:49:15.8014972-05:00
2026-07-07 17:49:15 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T22:49:15.9074721Z
2026-07-07 18:50:28 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T18:50:28.8217282-05:00
2026-07-07 18:50:28 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T18:50:28.8247822-05:00
2026-07-07 18:50:28 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T18:50:28.8257279-05:00
2026-07-07 18:50:28 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-07T23:50:28.9240369Z
2026-07-07 19:51:44 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T19:51:44.3317390-05:00
2026-07-07 19:51:44 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T19:51:44.3337377-05:00
2026-07-07 19:51:44 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T19:51:44.3347390-05:00
2026-07-07 19:51:44 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-08T00:51:44.4420688Z
2026-07-07 20:52:55 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T20:52:55.4752403-05:00
2026-07-07 20:52:55 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T20:52:55.4782383-05:00
2026-07-07 20:52:55 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T20:52:55.4792381-05:00
2026-07-07 20:52:55 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-08T01:52:55.5772291Z
2026-07-07 21:54:07 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T21:54:07.6349090-05:00
2026-07-07 21:54:07 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T21:54:07.6379091-05:00
2026-07-07 21:54:07 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T21:54:07.6389088-05:00
2026-07-07 21:54:07 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-08T02:54:07.7473580Z
2026-07-07 22:55:22 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T22:55:22.5915570-05:00
2026-07-07 22:55:22 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T22:55:22.5945576-05:00
2026-07-07 22:55:22 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T22:55:22.5955584-05:00
2026-07-07 22:55:22 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-08T03:55:22.6998781Z
2026-07-07 23:56:33 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-07-07T23:56:33.5946552-05:00
2026-07-07 23:56:33 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-07-07T23:56:33.5976553-05:00
2026-07-07 23:56:33 | INF | WINDOWS-UPDATE | KB=KB5094126 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-07-07T23:56:33.5986551-05:00
2026-07-07 23:56:33 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-07-08T04:56:33.7038339Z
