2026-05-26 08:58:56 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T08:58:56.1572500-05:00
2026-05-26 13:02:56 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T13:02:56.6383609-05:00
2026-05-26 13:02:56 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T13:02:56.6403594-05:00
2026-05-26 13:02:56 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-26T18:02:56.7458222Z
2026-05-26 14:03:52 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T14:03:52.4349577-05:00
2026-05-26 14:03:52 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T14:03:52.4369574-05:00
2026-05-26 14:03:52 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-26T19:03:52.5253584Z
2026-05-26 15:04:48 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T15:04:48.0242262-05:00
2026-05-26 15:04:48 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T15:04:48.0262673-05:00
2026-05-26 15:04:48 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-26T20:04:48.1077429Z
2026-05-26 16:05:45 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T16:05:45.6213172-05:00
2026-05-26 16:05:45 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T16:05:45.6236768-05:00
2026-05-26 16:05:45 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-26T21:05:45.7051885Z
2026-05-26 17:06:44 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T17:06:44.7089975-05:00
2026-05-26 17:06:44 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T17:06:44.7109976-05:00
2026-05-26 17:06:44 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-26T22:06:44.8036543Z
2026-05-26 18:07:41 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T18:07:41.7315350-05:00
2026-05-26 18:07:41 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T18:07:41.7335334-05:00
2026-05-26 18:07:41 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-26T23:07:41.8371671Z
2026-05-26 19:08:39 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T19:08:39.2073228-05:00
2026-05-26 19:08:39 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T19:08:39.2093224-05:00
2026-05-26 19:08:39 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-27T00:08:39.2893837Z
2026-05-26 20:09:35 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T20:09:35.1363949-05:00
2026-05-26 20:09:35 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T20:09:35.1373927-05:00
2026-05-26 20:09:35 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-27T01:09:35.2215416Z
2026-05-26 21:10:32 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T21:10:32.4373771-05:00
2026-05-26 21:10:32 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T21:10:32.4393766-05:00
2026-05-26 21:10:32 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-27T02:10:32.5433925Z
2026-05-26 22:11:29 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T22:11:29.0297461-05:00
2026-05-26 22:11:29 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T22:11:29.0307459-05:00
2026-05-26 22:11:29 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-27T03:11:29.1214165Z
2026-05-26 23:12:33 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-26T23:12:33.5246880-05:00
2026-05-26 23:12:33 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-26T23:12:33.5266877-05:00
2026-05-26 23:12:33 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-27T04:12:33.6033497Z
