2026-05-12 00:07:38 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T00:07:38.7458992-05:00
2026-05-12 00:07:38 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T00:07:38.7478992-05:00
2026-05-12 00:07:38 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T00:07:38.7494071-05:00
2026-05-12 00:07:38 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T05:07:38.8436767Z
2026-05-12 01:08:54 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T01:08:53.9006190-05:00
2026-05-12 01:08:54 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T01:08:53.9026189-05:00
2026-05-12 01:08:54 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T01:08:53.9036190-05:00
2026-05-12 01:08:54 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T06:08:54.0002389Z
2026-05-12 02:10:07 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T02:10:07.3266213-05:00
2026-05-12 02:10:07 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T02:10:07.3286211-05:00
2026-05-12 02:10:07 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T02:10:07.3296211-05:00
2026-05-12 02:10:07 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T07:10:07.4262889Z
2026-05-12 03:11:22 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T03:11:22.0927429-05:00
2026-05-12 03:11:22 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T03:11:22.0937442-05:00
2026-05-12 03:11:22 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T03:11:22.0952516-05:00
2026-05-12 03:11:22 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T08:11:22.1804109Z
2026-05-12 04:12:35 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T04:12:35.5429618-05:00
2026-05-12 04:12:35 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T04:12:35.5449638-05:00
2026-05-12 04:12:35 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T04:12:35.5459779-05:00
2026-05-12 04:12:35 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T09:12:35.6376317Z
2026-05-12 05:14:14 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T05:14:14.3454912-05:00
2026-05-12 05:14:14 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T05:14:14.3474914-05:00
2026-05-12 05:14:14 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T05:14:14.3484870-05:00
2026-05-12 05:14:14 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T10:14:14.4459101Z
2026-05-12 06:15:29 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T06:15:29.4142592-05:00
2026-05-12 06:15:29 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T06:15:29.4182561-05:00
2026-05-12 06:15:29 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T06:15:29.4193481-05:00
2026-05-12 06:15:29 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T11:15:29.5149974Z
2026-05-12 07:16:42 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T07:16:42.5852403-05:00
2026-05-12 07:16:42 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T07:16:42.5880699-05:00
2026-05-12 07:16:42 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T07:16:42.5890778-05:00
2026-05-12 07:16:42 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T12:16:42.6799825Z
2026-05-12 07:30:43 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T07:30:43.7141950-05:00
2026-05-12 07:30:43 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T07:30:43.7161959-05:00
2026-05-12 07:30:43 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T07:30:43.7172273-05:00
2026-05-12 07:30:43 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T12:30:43.8733160Z
2026-05-12 08:32:18 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T08:32:18.4109264-05:00
2026-05-12 08:32:18 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T08:32:18.4151489-05:00
2026-05-12 08:32:18 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T08:32:18.4171555-05:00
2026-05-12 08:32:18 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T13:32:18.5070112Z
2026-05-12 09:33:34 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T09:33:34.2443222-05:00
2026-05-12 09:33:34 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T09:33:34.2463228-05:00
2026-05-12 09:33:34 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T09:33:34.2473223-05:00
2026-05-12 09:33:34 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T14:33:34.3416675Z
2026-05-12 10:34:58 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T10:34:58.5851392-05:00
2026-05-12 10:34:58 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T10:34:58.5871397-05:00
2026-05-12 10:34:58 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T10:34:58.5891368-05:00
2026-05-12 10:34:58 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T15:34:58.6793501Z
2026-05-12 11:36:16 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T11:36:16.6647375-05:00
2026-05-12 11:36:16 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T11:36:16.6687315-05:00
2026-05-12 11:36:16 | INF | WINDOWS-UPDATE | KB=KB5083769 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T11:36:16.6697351-05:00
2026-05-12 11:36:16 | INF | WINDOWS-UPDATE | KB=PendingReboot | Title=Reboot pending from a previous update cycle | RebootRequired=true | 2026-05-12T16:36:16.7719401Z
2026-05-12 18:42:26 | INF | WINDOWS-UPDATE | KB=KB5093447 | Title=2026-05 .NET 8.0.27 Security Update for x64 Client (KB5093447) | Status=Skipped | 2026-05-12T18:42:26.3564713-05:00
2026-05-12 18:42:26 | INF | WINDOWS-UPDATE | KB=KB890830 | Title=Windows Malicious Software Removal Tool x64 - v5.141 (KB890830) | Status=Skipped | 2026-05-12T18:42:26.3604332-05:00
2026-05-12 18:42:26 | INF | WINDOWS-UPDATE | KB=KB5089549 | Title=Windows 11, version 25H2 | Status=Skipped | 2026-05-12T18:42:26.3654311-05:00
2026-05-12 18:42:26 | INF | WINDOWS-UPDATE | KB=KB5093446 | Title=2026-05 .NET 10.0.8 Security Update for x64 Client (KB5093446) | Status=Skipped | 2026-05-12T18:42:26.3524328-05:00
2026-05-12 18:42:26 | INF | WINDOWS-UPDATE | KB=KB5007651 | Title=Update for Windows Security platform - KB5007651 (Version 10.0.29554.1001) | Status=Skipped | 2026-05-12T18:42:26.3455387-05:00
2026-05-12 18:42:26 | INF | WINDOWS-UPDATE | KB= | Title=Brother - Printer - 1.11.0.0 | Status=Skipped | 2026-05-12T18:42:26.3634337-05:00
